rowId,0,label
20,4.723444819,0
43,4.753461541,0
44,4.687078405,0
60,4.720558595,0
71,4.775396838,0
76,4.71247717,0
110,4.781746529,0
130,4.759233987,0
135,4.776551327,0
150,4.702086766,0
157,4.748843583,0
158,4.688232895,0
168,4.778860306,0
178,4.780014795,0
202,4.778860306,0
209,4.725753797,0
221,4.735566956,0
232,4.776551327,0
234,4.742493892,0
269,4.740184914,0
363,4.782323774,0
390,4.722867574,0
413,4.757502253,0
434,4.751152562,0
439,4.687078405,0
444,4.707281968,0
479,4.77077888,0
488,4.726908287,0
498,4.722290329,0
501,4.694005341,0
513,4.748266339,0
530,4.715363393,0
545,4.722290329,0
548,4.689387384,0
550,4.748266339,0
558,4.773087859,0
562,4.767892657,0
577,4.686501161,0
578,4.728062776,0
591,4.751729807,0
602,4.728640021,0
639,4.741339403,0
656,4.77193337,0
658,4.684192182,0
662,4.708436458,0
664,4.716517883,0
667,4.759233987,0
695,4.78059204,0
700,4.77943755,0
732,4.688232895,0
734,4.718826861,0
746,4.730371755,0
750,4.751729807,0
786,4.690541873,0
808,4.702086766,0
831,4.783478263,0
840,4.727485531,0
843,4.7632747,0
859,4.69631432,0
862,4.75461603,0
867,4.737875935,0
890,4.739607669,0
900,4.731526244,0
901,4.716517883,0
903,4.774242348,0
914,4.780014795,0
916,4.704395745,0
931,4.706127479,0
940,4.767892657,0
965,4.723444819,0
977,4.751729807,0
992,4.770201636,0
1023,4.745380116,0
1027,4.725176553,0
1038,4.730371755,0
1048,4.7038185,0
1053,4.694582586,0
1056,4.685346671,0
1100,4.718826861,0
1114,4.698046054,0
1120,4.692273607,0
1137,4.687078405,0
1147,4.758656743,0
1171,4.758656743,0
1174,4.742493892,0
1189,4.687078405,0
1198,4.777705816,0
1204,4.776551327,0
1246,4.716517883,0
1283,4.696891564,0
1294,4.711899926,0
1305,4.762120211,0
1342,4.711322681,0
1389,4.778860306,0
1416,4.702664011,0
1460,4.728640021,0
1486,4.721713085,0
1514,4.775396838,0
1541,4.718249617,0
1564,4.784055507,0
1567,4.72979451,0
1590,4.724599308,0
1628,4.733835222,0
2182,4.784055507,1
2238,4.774242348,1
2538,4.740184914,1
3074,4.724599308,1
3410,4.72979451,1
3449,4.699777788,1
